Frequency (Hz),ASD (cyc/sqrt(Hz))
1.653574571257505355e+01,2.951039342859682943e-07
1.653664571506308434e+01,2.918160516948486522e-07
1.653754571755111513e+01,3.110393244035293490e-07
1.653844572003914593e+01,2.902984844691314266e-07
1.653934572252717317e+01,3.187544433511153686e-07
1.654024572501520396e+01,2.767252772981270468e-07
1.654114572750323475e+01,2.780846102104251192e-07
1.654204572999126555e+01,2.811703923202758778e-07
1.654294573247929279e+01,2.113154878304212577e-07
1.654384573496732358e+01,2.212825566421029484e-07
1.654474573745535437e+01,2.769152642220024583e-07
1.654564573994338517e+01,3.141302783488369904e-07
1.654654574243141596e+01,3.038512776156112487e-07
1.654744574491944320e+01,2.420740748060514333e-07
1.654834574740747399e+01,2.461433745218941782e-07
1.654924574989550479e+01,2.892432582956963175e-07
1.655014575238353558e+01,2.183975598723038142e-07
1.655104575487156282e+01,2.293528000872204829e-07
1.655194575735959361e+01,2.912371621613007302e-07
1.655284575984762441e+01,2.348437914236114915e-07
1.655374576233565520e+01,2.726647195379019996e-07
1.655464576482368599e+01,2.988003017790259248e-07
1.655554576731171323e+01,3.324780596688758424e-07
1.655644576979974403e+01,2.951874015286905234e-07
1.655734577228777482e+01,2.843231547329276570e-07
1.655824577477580561e+01,2.868568671197501627e-07
1.655914577726383285e+01,2.801361274980970351e-07
1.656004577975186365e+01,2.203755026497434436e-07
1.656094578223989444e+01,3.202068903788320193e-07
1.656184578472792523e+01,3.466828469041280819e-07
1.656274578721595248e+01,3.500528224850291254e-07
1.656364578970398327e+01,2.884506042730749381e-07
1.656454579219201406e+01,2.689467105302151093e-07
1.656544579468004486e+01,3.211722778160395993e-07
1.656634579716807565e+01,2.729841181347144582e-07
1.656724579965610289e+01,2.437076977837508116e-07
1.656814580214413368e+01,2.416826798248462505e-07
1.656904580463216448e+01,2.304382913949407173e-07
1.656994580712019527e+01,2.262324068669080468e-07
1.657084580960822251e+01,2.423211781196462099e-07
1.657174581209625330e+01,2.753620572337883422e-07
1.657264581458428410e+01,3.215606405566608623e-07
1.657354581707231489e+01,2.884921901371718121e-07
1.657444581956034568e+01,2.669568922286554372e-07
1.657534582204837292e+01,2.719544336225194367e-07
1.657624582453640372e+01,3.073449948734013029e-07
1.657714582702443451e+01,3.163576885631602173e-07
1.657804582951246530e+01,2.692027311446451782e-07
1.657894583200049254e+01,2.808730076956935726e-07
1.657984583448852334e+01,3.107534918154463585e-07
1.658074583697655413e+01,3.401246087831359489e-07
1.658164583946458492e+01,3.010773277162528982e-07
1.658254584195261572e+01,2.549730517963909278e-07
1.658344584444064296e+01,2.343053471474264757e-07
1.658434584692867375e+01,2.379855704953363968e-07
1.658524584941670454e+01,3.301081651923286741e-07
1.658614585190473534e+01,3.372188242276526715e-07
1.658704585439276258e+01,3.623364671933071025e-07
1.658794585688079337e+01,2.937470919267929866e-07
1.658884585936882416e+01,3.455407950081044984e-07
1.658974586185685496e+01,3.076727121357482984e-07
1.659064586434488220e+01,3.339382224887026405e-07
1.659154586683291299e+01,3.119895838075133009e-07
1.659244586932094379e+01,2.551364211817787573e-07
1.659334587180897458e+01,2.684873679838483775e-07
1.659424587429700537e+01,2.978662395116439208e-07
1.659514587678503261e+01,2.883355032121915924e-07
1.659604587927306341e+01,3.138815327574239032e-07
1.659694588176109420e+01,3.109596372503498321e-07
1.659784588424912499e+01,3.398327295393233403e-07
1.659874588673715223e+01,2.953354571272496346e-07
1.659964588922518303e+01,2.858653541890272998e-07
1.660054589171321382e+01,3.330406776844441165e-07
1.660144589420124461e+01,3.009782456856408501e-07
1.660234589668927541e+01,2.795165745673946719e-07
1.660324589917730265e+01,3.515500663954821936e-07
1.660414590166533344e+01,3.617493296050397316e-07
1.660504590415336423e+01,3.023637787062622212e-07
1.660594590664139503e+01,3.222329687749970971e-07
1.660684590912942227e+01,3.250898436184432866e-07
1.660774591161745306e+01,3.123475893752260170e-07
1.660864591410548385e+01,2.944096046899128818e-07
1.660954591659351465e+01,2.569693697294899650e-07
1.661044591908154544e+01,2.467454002405706436e-07
1.661134592156957268e+01,2.607387737471308508e-07
1.661224592405760347e+01,2.655498112919972922e-07
1.661314592654563427e+01,3.344378279345134789e-07
1.661404592903366506e+01,3.487271378902062336e-07
1.661494593152169230e+01,2.893640585162216306e-07
1.661584593400972309e+01,2.425845450180761747e-07
1.661674593649775389e+01,2.735508424497232973e-07
1.661764593898578468e+01,2.444680401701957614e-07
1.661854594147381547e+01,3.042236411337897338e-07
1.661944594396184272e+01,3.022403464047017242e-07
1.662034594644987351e+01,3.024603203330769321e-07
1.662124594893790430e+01,3.082061995178485289e-07
1.662214595142593510e+01,3.654305882776198389e-07
1.662304595391396234e+01,3.768005461700880882e-07
1.662394595640199313e+01,3.623056626924670698e-07
1.662484595889002392e+01,3.287157925453577460e-07
1.662574596137805472e+01,3.280477528016497433e-07
1.662664596386608196e+01,3.422866864237558917e-07
1.662754596635411275e+01,4.196639671929517010e-07
1.662844596884214354e+01,3.696021935455559634e-07
1.662934597133017434e+01,2.599973930497665390e-07
1.663024597381820513e+01,4.773759964382849543e-07
1.663114597630623237e+01,4.746631163992992894e-07
1.663204597879426316e+01,2.666196209332327234e-07
1.663294598128229396e+01,3.274831435883722041e-07
1.663384598377032475e+01,3.382514232345268812e-07
1.663474598625835199e+01,3.695928748460710478e-07
1.663564598874638278e+01,3.163773471625313184e-07
1.663654599123441358e+01,3.049330063058754195e-07
1.663744599372244437e+01,3.246465869648384374e-07
1.663834599621047516e+01,2.805085215987320649e-07
1.663924599869850240e+01,3.019162675473945169e-07
1.664014600118653320e+01,3.001434675016913311e-07
1.664104600367456399e+01,2.211303219063015584e-07
1.664194600616259478e+01,2.621060416687049778e-07
1.664284600865062203e+01,3.205569307462214555e-07
1.664374601113865282e+01,3.567341973574591500e-07
1.664464601362668361e+01,3.224305589312696015e-07
1.664554601611471440e+01,2.849082712560927912e-07
1.664644601860274520e+01,2.434515397725565137e-07
1.664734602109077244e+01,2.931751801210230824e-07
1.664824602357880323e+01,2.806553073669197928e-07
1.664914602606683403e+01,2.763573870749397762e-07
1.665004602855486482e+01,3.120169334357428673e-07
1.665094603104289206e+01,3.282114061467312167e-07
1.665184603353092285e+01,2.958122684899379600e-07
1.665274603601895365e+01,2.877658050732252222e-07
1.665364603850698444e+01,3.694461741388307192e-07
1.665454604099501168e+01,3.515626360930074330e-07
1.665544604348304247e+01,3.068622851301788658e-07
1.665634604597107327e+01,2.871670340689612245e-07
1.665724604845910406e+01,3.134129308278299026e-07
1.665814605094713485e+01,2.969765629353291695e-07
1.665904605343516209e+01,2.816514155674377295e-07
1.665994605592319289e+01,3.077377665785896484e-07
1.666084605841122368e+01,2.844277488761626717e-07
1.666174606089925447e+01,3.205943105425266192e-07
1.666264606338728171e+01,3.057556859251165444e-07
1.666354606587531251e+01,2.305690552221373211e-07
1.666444606836334330e+01,2.667933528462942867e-07
1.666534607085137409e+01,3.414349208074083894e-07
1.666624607333940489e+01,3.997708290169573103e-07
1.666714607582743213e+01,3.806053433750484668e-07
1.666804607831546292e+01,3.384571423427598066e-07
1.666894608080349371e+01,2.764286555784423325e-07
1.666984608329152451e+01,3.295044198118251972e-07
1.667074608577955175e+01,3.569912739942626073e-07
1.667164608826758254e+01,3.059224177560042308e-07
1.667254609075561333e+01,2.667573749109831848e-07
1.667344609324364413e+01,2.885503998393385971e-07
1.667434609573167492e+01,3.378910347200893988e-07
1.667524609821970216e+01,2.976224598028421934e-07
1.667614610070773296e+01,2.952134504798985624e-07
1.667704610319576375e+01,2.817697120894630661e-07
1.667794610568379454e+01,2.628554510279409981e-07
1.667884610817182178e+01,2.409265570234258394e-07
1.667974611065985258e+01,2.429492981874293160e-07
1.668064611314788337e+01,2.875452827636939469e-07
1.668154611563591416e+01,2.182821410452775943e-07
1.668244611812394140e+01,2.513181543691136951e-07
1.668334612061197220e+01,2.550778762070088731e-07
1.668424612310000299e+01,2.927189904317964116e-07
1.668514612558803378e+01,2.688196355035638339e-07
1.668604612807606458e+01,2.430922475048406229e-07
1.668694613056409182e+01,2.599905619484503834e-07
1.668784613305212261e+01,2.997159452338193630e-07
1.668874613554015340e+01,3.644068388369109399e-07
1.668964613802818420e+01,3.426080770297061679e-07
1.669054614051621144e+01,2.613241436371670421e-07
1.669144614300424223e+01,2.813416286309954267e-07
1.669234614549227302e+01,2.492356481346393970e-07
1.669324614798030382e+01,2.877598864789629201e-07
1.669414615046833461e+01,2.571290683661798945e-07
1.669504615295636185e+01,2.898133136724959583e-07
1.669594615544439264e+01,3.744235547204779283e-07
1.669684615793242344e+01,2.925178025727955972e-07
1.669774616042045423e+01,2.605414220652066070e-07
1.669864616290848147e+01,2.453724205764245785e-07
1.669954616539651227e+01,2.003522284003509426e-07
1.670044616788454306e+01,2.759935451443473515e-07
1.670134617037257385e+01,2.658738761035083419e-07
1.670224617286060464e+01,3.060498123089964782e-07
1.670314617534863189e+01,2.871931333598780964e-07
1.670404617783666268e+01,2.766008386218504535e-07
1.670494618032469347e+01,2.744928025956980668e-07
1.670584618281272427e+01,2.878385081976172893e-07
1.670674618530075151e+01,3.300574041333055011e-07
1.670764618778878230e+01,3.138493887263736579e-07
1.670854619027681309e+01,3.148962027761993747e-07
1.670944619276484389e+01,2.758842460770858774e-07
1.671034619525287468e+01,2.867229309452550501e-07
1.671124619774090192e+01,2.171718090801724653e-07
1.671214620022893271e+01,3.092467118019053878e-07
1.671304620271696351e+01,3.368021272497731132e-07
1.671394620520499430e+01,3.289179596152139703e-07
1.671484620769302154e+01,2.996309972756656092e-07
1.671574621018105233e+01,2.423020757008495682e-07
1.671664621266908313e+01,2.237748854492715792e-07
1.671754621515711392e+01,2.313237835326452812e-07
1.671844621764514116e+01,2.510082894710230142e-07
1.671934622013317195e+01,3.059208928246441018e-07
1.672024622262120275e+01,2.678061202762601874e-07
1.672114622510923354e+01,2.989641912100718281e-07
1.672204622759726433e+01,3.227156618081170811e-07
1.672294623008529157e+01,3.792625359995599767e-07
1.672384623257332237e+01,3.465792393323892970e-07
1.672474623506135316e+01,2.594634030860240621e-07
1.672564623754938395e+01,3.121115790810069131e-07
1.672654624003741120e+01,2.786490632767309176e-07
1.672744624252544199e+01,2.980700759831197246e-07
1.672834624501347278e+01,2.355124909533295227e-07
1.672924624750150357e+01,2.409173588672903367e-07
1.673014624998953437e+01,2.669123682868205095e-07
1.673104625247756161e+01,3.047708473681859496e-07
1.673194625496559240e+01,2.406488065788698708e-07
1.673284625745362320e+01,3.177237265225459331e-07
1.673374625994165399e+01,2.867845509467622017e-07
1.673464626242968123e+01,2.596907465217262622e-07
1.673554626491771202e+01,2.850259285847281824e-07
1.673644626740574282e+01,2.888385871961304199e-07
1.673734626989377361e+01,3.561459280207595816e-07
1.673824627238180440e+01,3.557541128718312461e-07
1.673914627486983164e+01,3.083497528036129584e-07
1.674004627735786244e+01,2.647371275438329321e-07
1.674094627984589323e+01,2.564836713068528854e-07
1.674184628233392402e+01,3.251808522248401026e-07
1.674274628482195126e+01,3.279031153544823769e-07
1.674364628730998206e+01,3.139666916753525101e-07
1.674454628979801285e+01,3.185310269369278098e-07
1.674544629228604364e+01,3.229766098086674157e-07
1.674634629477407088e+01,2.755327610880398001e-07
1.674724629726210168e+01,2.645786278382515448e-07
1.674814629975013247e+01,2.712280380324331073e-07
1.674904630223816326e+01,3.199309302184987319e-07
1.674994630472619406e+01,3.586722418094023948e-07
1.675084630721422130e+01,3.026265582466871346e-07
1.675174630970225209e+01,3.308221520697141647e-07
1.675264631219028288e+01,3.528598424837678400e-07
1.675354631467831368e+01,3.025442750810874210e-07
1.675444631716634092e+01,2.787497201043781443e-07
1.675534631965437171e+01,2.744739740967290565e-07
1.675624632214240251e+01,2.568037322646159598e-07
1.675714632463043330e+01,2.683637060557771186e-07
1.675804632711846409e+01,2.563510129114479046e-07
1.675894632960649133e+01,2.983115049103783910e-07
1.675984633209452213e+01,3.363243773707445531e-07
1.676074633458255292e+01,3.183421522714026457e-07
1.676164633707058371e+01,3.188904244348871712e-07
1.676254633955861095e+01,3.038109261342010309e-07
1.676344634204664175e+01,2.764267169858749283e-07
1.676434634453467254e+01,3.724844014729760385e-07
1.676524634702270333e+01,3.373496162059682603e-07
1.676614634951073413e+01,3.035852389321884167e-07
1.676704635199876137e+01,3.190430478124871505e-07
1.676794635448679216e+01,3.009809730554925380e-07
1.676884635697482295e+01,2.924193784619387228e-07
1.676974635946285375e+01,3.308137616434206992e-07
1.677064636195088099e+01,3.049658825517232231e-07
1.677154636443891178e+01,3.231556137499505417e-07
1.677244636692694257e+01,3.452918619417678297e-07
1.677334636941497337e+01,3.267236730035006676e-07
1.677424637190300416e+01,3.295288828171085249e-07
1.677514637439103140e+01,2.709839428691368158e-07
1.677604637687906219e+01,2.581228289653825870e-07
1.677694637936709299e+01,3.192707237338110607e-07
1.677784638185512378e+01,3.258346843290861148e-07
1.677874638434315102e+01,3.269934852008107936e-07
1.677964638683118181e+01,3.342618731604447640e-07
1.678054638931921261e+01,3.919712341865771235e-07
1.678144639180724340e+01,2.594034625770946827e-07
1.678234639429527064e+01,2.082195892090239738e-07
1.678324639678330144e+01,2.263943099244112249e-07
1.678414639927133223e+01,2.599582004310985717e-07
1.678504640175936302e+01,2.960243427848056726e-07
1.678594640424739382e+01,3.236977223168767877e-07
1.678684640673542106e+01,3.217078112602710832e-07
1.678774640922345185e+01,3.275566076852293024e-07
1.678864641171148264e+01,2.871535610049282766e-07
1.678954641419951344e+01,2.902894758327587369e-07
1.679044641668754068e+01,2.321097481627770124e-07
1.679134641917557147e+01,2.342868472542675511e-07
1.679224642166360226e+01,2.947335926665883006e-07
1.679314642415163306e+01,3.245258623964083813e-07
1.679404642663966385e+01,3.325394287622559357e-07
1.679494642912769109e+01,2.741193467831456250e-07
1.679584643161572188e+01,2.554907763417140312e-07
1.679674643410375268e+01,2.877316376335891731e-07
1.679764643659178347e+01,2.993953442951220472e-07
1.679854643907981071e+01,2.671153640726293068e-07
1.679944644156784150e+01,2.436877942977370823e-07
1.680034644405587230e+01,2.259576916733643079e-07
1.680124644654390309e+01,2.803403967785517511e-07
1.680214644903193388e+01,3.552102431889349841e-07
1.680304645151996112e+01,2.757875858404568326e-07
1.680394645400799192e+01,3.018161804028281161e-07
1.680484645649602271e+01,2.906516954250767411e-07
1.680574645898405350e+01,2.983272051510121285e-07
1.680664646147208074e+01,3.124916878656425716e-07
1.680754646396011154e+01,2.778762601746287954e-07
1.680844646644814233e+01,2.421875926973453644e-07
1.680934646893617312e+01,2.921955812050932457e-07
1.681024647142420037e+01,2.923456853240574000e-07
1.681114647391223116e+01,3.076695666535543321e-07
1.681204647640026195e+01,3.071857874126244275e-07
1.681294647888829275e+01,2.648348404961506117e-07
1.681384648137632354e+01,3.140601253862396898e-07
1.681474648386435078e+01,3.140541524366268593e-07
1.681564648635238157e+01,2.591232543620778439e-07
1.681654648884041237e+01,2.758357841880241286e-07
1.681744649132844316e+01,2.829122391941929498e-07
1.681834649381647040e+01,2.725014696045835502e-07
1.681924649630450119e+01,2.944572092543962786e-07
1.682014649879253199e+01,3.157606775781428516e-07
1.682104650128056278e+01,3.175849722672385233e-07
